          ;      443565;   ;Filtro    ;Inicio                                  ;30062017      ;101824;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      443565;   ;Filtro    ;tbk_param.txt                           ;30062017      ;101824;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      443565;   ;Filtro    ;Terminado                               ;30062017      ;101824;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
883230428 ;      443565;   ;pago      ;inicio                                  ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Mac generado                                                            
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Datos listos para ser enviados                                          
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Redireccion web                                                         
883230428 ;      443565;   ;pago      ;https://certificacion.webpay.cl         ;30062017      ;101824;201.236.142.15 ;OK ;597026007976        ;Todo OK                                                                 
