          ;      558743;   ;Filtro    ;Inicio                                  ;30112015      ;151808;200.28.205.97  ;OK ;                    ;Inicio de filtrado                                                      
          ;      558743;   ;Filtro    ;tbk_param.txt                           ;30112015      ;151808;200.28.205.97  ;OK ;                    ;Archivo parseado                                                        
          ;      558743;   ;Filtro    ;Terminado                               ;30112015      ;151808;200.28.205.97  ;OK ;                    ;Datos Filtrados con exito                                               
890748846 ;      558743;   ;pago      ;inicio                                  ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Parseo realizado                                                        
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Mac generado                                                            
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Datos listos para ser enviados                                          
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Datos validados                                                         
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Token=e4a421d08496a7e02e72b8b93151775c2e36fcaf9a32ae668ded81d551cfaa20  
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Redireccion web                                                         
890748846 ;      558743;   ;pago      ;https://certificacion.webpay.cl         ;30112015      ;151808;200.28.205.97  ;OK ;597026007976        ;Todo OK                                                                 
          ;      558818;   ;resultado ;Desencriptando                          ;30112015      ;151854;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      558818;   ;resultado ;Validacion                              ;30112015      ;151854;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      558818;   ;resultado ;30064                                   ;30112015      ;151854;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      558818;   ;resultado ;30064                                   ;30112015      ;151854;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
890748846 ;      558818;   ;transacc  ;890748846                               ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
890748846 ;      558818;   ;resultado ;logro abrir_conexion                    ;30112015      ;151854;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
890748846 ;      558818;   ;transacc  ;890748846                               ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
890748846 ;      558818;   ;transacc  ;890748846                               ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
890748846 ;      558818;   ;transacc  ;890748846                               ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
890748846 ;      558818;   ;resultado ;30064                                   ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
890748846 ;      558818;   ;resultado ;30064                                   ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
890748846 ;      558818;   ;resultado ;30064                                   ;30112015      ;151854;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
