          ;      349203;   ;Filtro    ;Inicio                                  ;03112016      ;182132;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      349203;   ;Filtro    ;tbk_param.txt                           ;03112016      ;182132;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      349203;   ;Filtro    ;Terminado                               ;03112016      ;182132;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
820809232 ;      349203;   ;pago      ;inicio                                  ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
820809232 ;      349203;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182132;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      349359;   ;Filtro    ;Inicio                                  ;03112016      ;182240;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      349359;   ;Filtro    ;tbk_param.txt                           ;03112016      ;182240;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      349359;   ;Filtro    ;Terminado                               ;03112016      ;182240;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
820816039 ;      349359;   ;pago      ;inicio                                  ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
820816039 ;      349359;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182240;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      349370;   ;Filtro    ;Inicio                                  ;03112016      ;182242;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      349370;   ;Filtro    ;tbk_param.txt                           ;03112016      ;182242;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      349370;   ;Filtro    ;Terminado                               ;03112016      ;182242;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
820816292 ;      349370;   ;pago      ;inicio                                  ;03112016      ;182242;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
820816292 ;      349370;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182242;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
820816292 ;      349370;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182242;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
820816292 ;      349370;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182242;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
820816292 ;      349370;   ;pago      ;https://certificacion.webpay.cl         ;03112016      ;182242;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
