          ;      359867;   ;Filtro    ;Inicio                                  ;17082017      ;120233;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      359867;   ;Filtro    ;tbk_param.txt                           ;17082017      ;120233;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      359867;   ;Filtro    ;Terminado                               ;17082017      ;120233;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
298215382 ;      359867;   ;pago      ;inicio                                  ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120233;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120234;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120234;201.236.135.68 ;OK ;597032286941        ;Token=e111c48f6ba43aa4868c6b3de0b6574dd808d2b9b290ab68c9bcadff300bb596  
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120234;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
298215382 ;      359867;   ;pago      ;https://webpay.transbank.cl             ;17082017      ;120234;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
          ;      360067;   ;resultado ;Desencriptando                          ;17082017      ;120311;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      360067;   ;resultado ;Validacion                              ;17082017      ;120311;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      360067;   ;resultado ;200029                                  ;17082017      ;120311;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
