          ;      408179;   ;Filtro    ;Inicio                                  ;01082017      ;124031;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      408179;   ;Filtro    ;tbk_param.txt                           ;01082017      ;124031;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      408179;   ;Filtro    ;Terminado                               ;01082017      ;124031;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
160563194 ;      408179;   ;pago      ;inicio                                  ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124031;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124032;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124032;201.236.135.68 ;OK ;597032286941        ;Token=e4bc37aa5c563111fb619df5df8cc7db0954117fab7cbbf6a7b1d6b66b29accb  
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124032;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
160563194 ;      408179;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124032;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
          ;      408548;   ;resultado ;Desencriptando                          ;01082017      ;124142;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      408548;   ;resultado ;Validacion                              ;01082017      ;124142;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      408548;   ;resultado ;200013                                  ;01082017      ;124142;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;      408548;   ;resultado ;200013                                  ;01082017      ;124142;200.10.14.177  ;OK ;                    ;http://www.hookipa.cl/compras/cierre                                    
160563194 ;      408548;   ;transacc  ;160563194                               ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;conectandose al port :(80)                                              
160563194 ;      408548;   ;resultado ;logro abrir_conexion                    ;01082017      ;124142;200.10.14.177  ; 0 ;597032286941        ;Abrio socket para conex-com                                             
160563194 ;      408548;   ;transacc  ;160563194                               ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;POST a url http://www.hookipa.cl/compras/cierre                         
160563194 ;      408548;   ;transacc  ;160563194                               ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;mensaje enviado                                                         
160563194 ;      408548;   ;transacc  ;160563194                               ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;Llego ACK del Comercio                                                  
160563194 ;      408548;   ;resultado ;200013                                  ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;tienda acepto transaccion                                               
160563194 ;      408548;   ;resultado ;200013                                  ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;respuesta enviada a TBK (ACK)                                           
160563194 ;      408548;   ;resultado ;200013                                  ;01082017      ;124142;200.10.14.177  ;OK ;597032286941        ;Todo OK                                                                 
          ;      409169;   ;Filtro    ;Inicio                                  ;01082017      ;124409;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      409169;   ;Filtro    ;tbk_param.txt                           ;01082017      ;124409;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      409169;   ;Filtro    ;Terminado                               ;01082017      ;124409;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
160584990 ;      409169;   ;pago      ;inicio                                  ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124409;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124410;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124410;201.236.135.68 ;OK ;597032286941        ;Token=e87966009c56aef62b3c8830b1b315e63c5a1b3b40eb0743920a4f24f7bd1975  
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124410;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
160584990 ;      409169;   ;pago      ;https://webpay.transbank.cl             ;01082017      ;124410;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
