          ;      339992;   ;Filtro    ;Inicio                                  ;16032017      ;094123;200.55.212.173 ;OK ;                    ;Inicio de filtrado                                                      
          ;      339992;   ;Filtro    ;tbk_param.txt                           ;16032017      ;094123;200.55.212.173 ;OK ;                    ;Archivo parseado                                                        
          ;      339992;   ;Filtro    ;Terminado                               ;16032017      ;094123;200.55.212.173 ;OK ;                    ;Datos Filtrados con exito                                               
966808328 ;      339992;   ;pago      ;inicio                                  ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Parseo realizado                                                        
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Mac generado                                                            
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Datos listos para ser enviados                                          
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Redireccion web                                                         
966808328 ;      339992;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;094123;200.55.212.173 ;OK ;597026007976        ;Todo OK                                                                 
          ;      439722;   ;Filtro    ;Inicio                                  ;16032017      ;164014;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      439722;   ;Filtro    ;tbk_param.txt                           ;16032017      ;164014;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      439722;   ;Filtro    ;Terminado                               ;16032017      ;164014;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
969321402 ;      439722;   ;pago      ;inicio                                  ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Mac generado                                                            
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Datos listos para ser enviados                                          
969321402 ;      439722;   ;pago      ;https://certificacion.webpay.cl         ;16032017      ;164014;201.236.142.15 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
