          ;      356925;   ;Filtro    ;Inicio                                  ;21072017      ;101336;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      356925;   ;Filtro    ;tbk_param.txt                           ;21072017      ;101336;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      356925;   ;Filtro    ;Terminado                               ;21072017      ;101336;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
064641655 ;      356925;   ;pago      ;inicio                                  ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Token=e011211a40b272bdd374f5f6ded53af21af149859aaf19a7c5be15b0fce0cb6a  
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
064641655 ;      356925;   ;pago      ;https://webpay.transbank.cl             ;21072017      ;101336;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
          ;      357694;   ;resultado ;Desencriptando                          ;21072017      ;101610;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      357694;   ;resultado ;Validacion                              ;21072017      ;101610;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      357694;   ;resultado ;200007                                  ;21072017      ;101610;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;      357694;   ;resultado ;200007                                  ;21072017      ;101610;200.10.14.177  ;OK ;                    ;http://www.hookipa.cl/compras/cierre                                    
64641655  ;      357694;   ;transacc  ;64641655                                ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;conectandose al port :(80)                                              
64641655  ;      357694;   ;resultado ;logro abrir_conexion                    ;21072017      ;101610;200.10.14.177  ; 0 ;597032286941        ;Abrio socket para conex-com                                             
64641655  ;      357694;   ;transacc  ;64641655                                ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;POST a url http://www.hookipa.cl/compras/cierre                         
64641655  ;      357694;   ;transacc  ;64641655                                ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;mensaje enviado                                                         
64641655  ;      357694;   ;transacc  ;64641655                                ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;Llego ACK del Comercio                                                  
64641655  ;      357694;   ;resultado ;200007                                  ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;tienda acepto transaccion                                               
64641655  ;      357694;   ;resultado ;200007                                  ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;respuesta enviada a TBK (ACK)                                           
64641655  ;      357694;   ;resultado ;200007                                  ;21072017      ;101610;200.10.14.177  ;OK ;597032286941        ;Todo OK                                                                 
