          ;      480937;   ;Filtro    ;Inicio                                  ;24072017      ;153339;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      480937;   ;Filtro    ;tbk_param.txt                           ;24072017      ;153339;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      480937;   ;Filtro    ;Terminado                               ;24072017      ;153339;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
092481965 ;      480937;   ;pago      ;inicio                                  ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Token=e59242d45e923a44676675596ac887b01a42138cbf91118a1ead50061f1f660d  
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
092481965 ;      480937;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;153339;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
          ;      521707;   ;Filtro    ;Inicio                                  ;24072017      ;180740;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      521707;   ;Filtro    ;tbk_param.txt                           ;24072017      ;180740;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      521707;   ;Filtro    ;Terminado                               ;24072017      ;180740;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
093406044 ;      521707;   ;pago      ;inicio                                  ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Parseo realizado                                                        
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Mac generado                                                            
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Datos listos para ser enviados                                          
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Datos validados                                                         
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Token=ee4fe20d667dcba5fefb5d5e84e62cdab87f898846ac9c4b574ce9eb7b83b8b7  
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Redireccion web                                                         
093406044 ;      521707;   ;pago      ;https://webpay.transbank.cl             ;24072017      ;180740;201.236.135.68 ;OK ;597032286941        ;Todo OK                                                                 
