          ;      642778;   ;Filtro    ;Inicio                                  ;25112015      ;163519;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      642778;   ;Filtro    ;tbk_param.txt                           ;25112015      ;163519;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      642778;   ;Filtro    ;Terminado                               ;25112015      ;163519;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
848011945 ;      642778;   ;pago      ;inicio                                  ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Parseo realizado                                                        
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Mac generado                                                            
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Datos listos para ser enviados                                          
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Datos validados                                                         
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Token=e13e34c6b49c42796ea942ebd2d66e0f2a1076cafedf76599e5aa73bedaf4143  
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Redireccion web                                                         
848011945 ;      642778;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;163519;201.236.135.68 ;OK ;597026007976        ;Todo OK                                                                 
          ;      642890;   ;resultado ;Desencriptando                          ;25112015      ;163559;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      642890;   ;resultado ;Validacion                              ;25112015      ;163559;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      642890;   ;resultado ;30058                                   ;25112015      ;163559;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      642890;   ;resultado ;30058                                   ;25112015      ;163559;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
848011945 ;      642890;   ;transacc  ;848011945                               ;25112015      ;163559;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
848011945 ;      642890;   ;resultado ;logro abrir_conexion                    ;25112015      ;163559;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
848011945 ;      642890;   ;transacc  ;848011945                               ;25112015      ;163559;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
848011945 ;      642890;   ;transacc  ;848011945                               ;25112015      ;163559;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;      642895;   ;check_mac ;                                        ;25112015      ;163600;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
848011945 ;      642890;   ;transacc  ;848011945                               ;25112015      ;163600;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
848011945 ;      642890;   ;resultado ;30058                                   ;25112015      ;163600;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
848011945 ;      642890;   ;resultado ;30058                                   ;25112015      ;163600;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
848011945 ;      642890;   ;resultado ;30058                                   ;25112015      ;163600;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;      650354;   ;Filtro    ;Inicio                                  ;25112015      ;172832;201.236.135.68 ;OK ;                    ;Inicio de filtrado                                                      
          ;      650354;   ;Filtro    ;tbk_param.txt                           ;25112015      ;172832;201.236.135.68 ;OK ;                    ;Archivo parseado                                                        
          ;      650354;   ;Filtro    ;Terminado                               ;25112015      ;172832;201.236.135.68 ;OK ;                    ;Datos Filtrados con exito                                               
848331210 ;      650354;   ;pago      ;inicio                                  ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Parseo realizado                                                        
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Mac generado                                                            
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Datos listos para ser enviados                                          
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Datos validados                                                         
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Token=ea2909ea14084d2b42d37160c0322f5562266c4f36d5848d4452cb05511b6651  
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Redireccion web                                                         
848331210 ;      650354;   ;pago      ;https://certificacion.webpay.cl         ;25112015      ;172832;201.236.135.68 ;OK ;597026007976        ;Todo OK                                                                 
          ;      650436;   ;resultado ;Desencriptando                          ;25112015      ;172903;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      650436;   ;resultado ;Validacion                              ;25112015      ;172903;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
