          ;      319892;   ;Filtro    ;Inicio                                  ;09082017      ;080222;200.120.34.61  ;OK ;                    ;Inicio de filtrado                                                      
          ;      319892;   ;Filtro    ;tbk_param.txt                           ;09082017      ;080222;200.120.34.61  ;OK ;                    ;Archivo parseado                                                        
          ;      319892;   ;Filtro    ;Terminado                               ;09082017      ;080222;200.120.34.61  ;OK ;                    ;Datos Filtrados con exito                                               
228014246 ;      319892;   ;pago      ;inicio                                  ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Parseo realizado                                                        
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Mac generado                                                            
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Datos listos para ser enviados                                          
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Datos validados                                                         
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Token=ef4cb62aa79fb4444d80c50cff295bddcf351895d258c60ecb058611f96b6dac  
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Redireccion web                                                         
228014246 ;      319892;   ;pago      ;https://webpay.transbank.cl             ;09082017      ;080222;200.120.34.61  ;OK ;597032286941        ;Todo OK                                                                 
          ;      320187;   ;resultado ;Desencriptando                          ;09082017      ;080358;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      320187;   ;resultado ;Validacion                              ;09082017      ;080358;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      320187;   ;resultado ;200023                                  ;09082017      ;080358;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;      320187;   ;resultado ;200023                                  ;09082017      ;080358;200.10.14.34   ;OK ;                    ;http://www.hookipa.cl/compras/cierre                                    
228014246 ;      320187;   ;transacc  ;228014246                               ;09082017      ;080358;200.10.14.34   ;OK ;597032286941        ;conectandose al port :(80)                                              
228014246 ;      320187;   ;resultado ;logro abrir_conexion                    ;09082017      ;080358;200.10.14.34   ; 0 ;597032286941        ;Abrio socket para conex-com                                             
228014246 ;      320187;   ;transacc  ;228014246                               ;09082017      ;080358;200.10.14.34   ;OK ;597032286941        ;POST a url http://www.hookipa.cl/compras/cierre                         
228014246 ;      320187;   ;transacc  ;228014246                               ;09082017      ;080358;200.10.14.34   ;OK ;597032286941        ;mensaje enviado                                                         
