          ;      448434;   ;Filtro    ;Inicio                                  ;30062017      ;104114;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      448434;   ;Filtro    ;tbk_param.txt                           ;30062017      ;104114;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      448434;   ;Filtro    ;Terminado                               ;30062017      ;104114;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
883367443 ;      448434;   ;pago      ;inicio                                  ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Mac generado                                                            
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Datos listos para ser enviados                                          
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Redireccion web                                                         
883367443 ;      448434;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;104114;201.236.142.15 ;OK ;597026007976        ;Todo OK                                                                 
          ;      456314;   ;Filtro    ;Inicio                                  ;30062017      ;111926;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      456314;   ;Filtro    ;tbk_param.txt                           ;30062017      ;111926;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      456314;   ;Filtro    ;Terminado                               ;30062017      ;111926;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
883596669 ;      456314;   ;pago      ;inicio                                  ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Mac generado                                                            
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Datos listos para ser enviados                                          
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Redireccion web                                                         
883596669 ;      456314;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;111926;201.236.142.15 ;OK ;597026007976        ;Todo OK                                                                 
          ;      456549;   ;Filtro    ;Inicio                                  ;30062017      ;112030;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      456549;   ;Filtro    ;tbk_param.txt                           ;30062017      ;112030;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      456549;   ;Filtro    ;Terminado                               ;30062017      ;112030;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
883603031 ;      456549;   ;pago      ;inicio                                  ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Mac generado                                                            
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Datos listos para ser enviados                                          
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Redireccion web                                                         
883603031 ;      456549;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112030;201.236.142.15 ;OK ;597026007976        ;Todo OK                                                                 
          ;      457187;   ;Filtro    ;Inicio                                  ;30062017      ;112321;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      457187;   ;Filtro    ;tbk_param.txt                           ;30062017      ;112321;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      457187;   ;Filtro    ;Terminado                               ;30062017      ;112321;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
883620116 ;      457187;   ;pago      ;inicio                                  ;30062017      ;112321;201.236.142.15 ;OK ;597026007976        ;Parseo realizado                                                        
883620116 ;      457187;   ;pago      ;https://webpay3gint.transbank.cl        ;30062017      ;112321;201.236.142.15 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
