          ;      853680;   ;Filtro    ;Inicio                                  ;22012016      ;124151;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      853680;   ;Filtro    ;tbk_param.txt                           ;22012016      ;124151;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      853680;   ;Filtro    ;Terminado                               ;22012016      ;124151;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
347731109 ;      853680;   ;pago      ;inicio                                  ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Datos validados                                                         
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Token=e76b731a5f5e052025e2a7458e91c733ff7eb9ce1f82f2453b25793d93204a3d  
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
347731109 ;      853680;   ;pago      ;https://certificacion.webpay.cl         ;22012016      ;124151;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      853791;   ;resultado ;Desencriptando                          ;22012016      ;124233;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      853791;   ;resultado ;Validacion                              ;22012016      ;124233;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      853791;   ;resultado ;30543                                   ;22012016      ;124233;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      853791;   ;resultado ;30543                                   ;22012016      ;124233;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
347731109 ;      853791;   ;transacc  ;347731109                               ;22012016      ;124233;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
347731109 ;      853791;   ;resultado ;logro abrir_conexion                    ;22012016      ;124233;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
347731109 ;      853791;   ;transacc  ;347731109                               ;22012016      ;124233;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
347731109 ;      853791;   ;transacc  ;347731109                               ;22012016      ;124233;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;      853794;   ;check_mac ;                                        ;22012016      ;124234;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
347731109 ;      853791;   ;transacc  ;347731109                               ;22012016      ;124234;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
347731109 ;      853791;   ;resultado ;30543                                   ;22012016      ;124234;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
347731109 ;      853791;   ;resultado ;30543                                   ;22012016      ;124234;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
347731109 ;      853791;   ;resultado ;30543                                   ;22012016      ;124234;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
