          ;      412167;   ;Filtro    ;Inicio                                  ;20012016      ;130014;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      412167;   ;Filtro    ;tbk_param.txt                           ;20012016      ;130014;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      412167;   ;Filtro    ;Terminado                               ;20012016      ;130014;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
330561453 ;      412167;   ;pago      ;inicio                                  ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Datos validados                                                         
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Token=e3a473f45aa3e8d677a4dc75c1216344690bde879377d115511d10a83a3451d0  
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
330561453 ;      412167;   ;pago      ;https://certificacion.webpay.cl         ;20012016      ;130014;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
