          ;      311726;   ;Filtro    ;Inicio                                  ;22082017      ;160815;190.153.134.10 ;OK ;                    ;Inicio de filtrado                                                      
          ;      311726;   ;Filtro    ;tbk_param.txt                           ;22082017      ;160815;190.153.134.10 ;OK ;                    ;Archivo parseado                                                        
          ;      311726;   ;Filtro    ;Terminado                               ;22082017      ;160815;190.153.134.10 ;OK ;                    ;Datos Filtrados con exito                                               
342889518 ;      311726;   ;pago      ;inicio                                  ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Parseo realizado                                                        
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Mac generado                                                            
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Datos listos para ser enviados                                          
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Datos validados                                                         
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Token=eee7a31fc6b6b4808fc2cd516126e16ef95109397c07dfad0dfea12e644288a1  
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Redireccion web                                                         
342889518 ;      311726;   ;pago      ;https://webpay.transbank.cl             ;22082017      ;160815;190.153.134.10 ;OK ;597032286941        ;Todo OK                                                                 
          ;      311840;   ;resultado ;Desencriptando                          ;22082017      ;160851;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      311840;   ;resultado ;Validacion                              ;22082017      ;160851;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      311840;   ;resultado ;200031                                  ;22082017      ;160851;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;      311840;   ;resultado ;200031                                  ;22082017      ;160851;200.10.14.177  ;OK ;                    ;http://www.hookipa.cl/compras/cierre                                    
342889518 ;      311840;   ;transacc  ;342889518                               ;22082017      ;160851;200.10.14.177  ;OK ;597032286941        ;conectandose al port :(80)                                              
342889518 ;      311840;   ;resultado ;logro abrir_conexion                    ;22082017      ;160851;200.10.14.177  ; 0 ;597032286941        ;Abrio socket para conex-com                                             
342889518 ;      311840;   ;transacc  ;342889518                               ;22082017      ;160851;200.10.14.177  ;OK ;597032286941        ;POST a url http://www.hookipa.cl/compras/cierre                         
342889518 ;      311840;   ;transacc  ;342889518                               ;22082017      ;160851;200.10.14.177  ;OK ;597032286941        ;mensaje enviado                                                         
          ;      311843;   ;check_mac ;                                        ;22082017      ;160851;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
342889518 ;      311840;   ;transacc  ;342889518                               ;22082017      ;160852;200.10.14.177  ;OK ;597032286941        ;Llego ACK del Comercio                                                  
342889518 ;      311840;   ;resultado ;200031                                  ;22082017      ;160852;200.10.14.177  ;OK ;597032286941        ;tienda acepto transaccion                                               
342889518 ;      311840;   ;resultado ;200031                                  ;22082017      ;160852;200.10.14.177  ;OK ;597032286941        ;respuesta enviada a TBK (ACK)                                           
342889518 ;      311840;   ;resultado ;200031                                  ;22082017      ;160852;200.10.14.177  ;OK ;597032286941        ;Todo OK                                                                 
