          ;      104306;   ;Filtro    ;Inicio                                  ;15032017      ;145525;200.55.212.171 ;OK ;                    ;Inicio de filtrado                                                      
          ;      104306;   ;Filtro    ;tbk_param.txt                           ;15032017      ;145525;200.55.212.171 ;OK ;                    ;Archivo parseado                                                        
          ;      104306;   ;Filtro    ;Terminado                               ;15032017      ;145525;200.55.212.171 ;OK ;                    ;Datos Filtrados con exito                                               
960052526 ;      104306;   ;pago      ;inicio                                  ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Parseo realizado                                                        
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Mac generado                                                            
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Datos listos para ser enviados                                          
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Redireccion web                                                         
960052526 ;      104306;   ;pago      ;https://certificacion.webpay.cl         ;15032017      ;145525;200.55.212.171 ;OK ;597026007976        ;Todo OK                                                                 
