          ;      844994;   ;Filtro    ;Inicio                                  ;05092017      ;110550;201.236.142.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;      844994;   ;Filtro    ;tbk_param.txt                           ;05092017      ;110550;201.236.142.15 ;OK ;                    ;Archivo parseado                                                        
          ;      844994;   ;Filtro    ;Terminado                               ;05092017      ;110550;201.236.142.15 ;OK ;                    ;Datos Filtrados con exito                                               
462035039 ;      844994;   ;pago      ;inicio                                  ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Parseo realizado                                                        
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Datos en datos/tbk_config.dat                                           
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Mac generado                                                            
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Construccion TBK_PARAM                                                  
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;TBK_PARAM encriptado                                                    
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Datos listos para ser enviados                                          
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Medio 1: Transaccion segura                                             
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Datos validados                                                         
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Token=ec97cd25c61f554d0e06ad199414554e9c8a37cc591e76947de65ec19c539c5f  
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Redireccion web                                                         
462035039 ;      844994;   ;pago      ;https://webpay.transbank.cl             ;05092017      ;110550;201.236.142.15 ;OK ;597032286941        ;Todo OK                                                                 
